num_of_agents,num_of_items,L,D,greedy_approximation,greedy_approximation_to_total,greedy_approximation_to_MMS,weak_greedy_approximation,weak_greedy_approximation_to_total,weak_greedy_approximation_to_MMS
8,448,2,20,43988,9,79,43988,9,79
8,448,3,28,47099,10,85,47097,10,85
8,448,4,36,48811,11,88,48808,11,88
8,448,5,44,49968,11,90,49965,11,90
8,448,6,52,50686,11,92,50682,11,92
8,448,7,60,51283,11,93,51282,11,93
8,448,8,68,51668,11,93,51664,11,93
8,448,9,76,51663,11,93,51633,11,93
8,480,1,12,36043,8,66,36043,8,66
8,480,2,20,43250,9,79,43250,9,79
8,480,3,28,46326,10,85,46326,10,85
8,480,4,36,48032,11,88,48032,11,88
8,480,5,44,49110,11,90,49100,11,90
8,480,6,52,49866,11,92,49860,11,92
8,480,7,60,50401,11,93,50393,11,93
8,480,8,68,50668,11,93,50656,11,93
8,480,9,76,51103,11,94,51084,11,94
8,512,1,12,43181,8,66,43181,8,66
8,512,2,20,51808,9,79,51808,9,79
8,512,3,28,55475,10,85,55473,10,85
8,512,4,36,57555,11,88,57552,11,88
8,512,5,44,58806,11,90,58800,11,90
8,512,6,52,59634,11,92,59628,11,92
8,512,7,60,60245,11,93,60242,11,93
8,512,8,68,60631,11,93,60616,11,93
8,512,9,76,60961,11,94,60948,11,94
8,544,1,12,48007,8,66,48007,8,66
8,544,2,20,57600,9,79,57600,9,79
8,544,3,28,61702,10,85,61701,10,85
8,544,4,36,63951,11,88,63948,11,88
8,544,5,44,65411,11,90,65390,11,90
8,544,6,52,66370,11,92,66366,11,92
8,544,7,60,67068,11,93,67060,11,93
8,544,8,68,67484,11,93,67464,11,93
8,544,9,76,67952,11,94,67932,11,94
8,576,1,12,47736,8,66,47736,8,66
8,576,2,20,57273,9,79,57272,9,79
8,576,3,28,61356,10,85,61353,10,85
8,576,4,36,63628,11,88,63624,11,88
8,576,5,44,65031,11,90,65030,11,90
8,576,6,52,65978,11,92,65976,11,92
8,576,7,60,66673,11,93,66661,11,93
8,576,8,68,67215,11,93,67208,11,93
8,576,9,76,67600,11,94,67599,11,94
8,608,1,12,51270,8,66,51270,8,66
8,608,2,20,61516,9,79,61514,9,79
8,608,3,28,65901,10,85,65901,10,85
8,608,4,36,68339,11,88,68336,11,88
8,608,5,44,69882,11,90,69880,11,90
8,608,6,52,70902,11,92,70896,11,92
8,608,7,60,71631,11,93,71624,11,93
8,608,8,68,72171,11,93,72160,11,93
8,608,9,76,72741,11,94,72729,11,94
10,40,1,15,2127,6,61,2127,6,61
10,40,2,25,1980,5,57,1970,5,56
10,40,3,35,807,2,23,774,2,22
10,40,4,45,0,0,0,0,0,0
10,40,5,55,0,0,0,0,0,0
10,40,6,65,0,0,0,0,0,0
10,40,7,75,0,0,0,0,0,0
10,40,8,85,0,0,0,0,0,0
10,40,9,95,0,0,0,0,0,0
10,80,1,15,5264,6,65,5264,6,65
10,80,2,25,5892,7,73,5892,7,73
10,80,3,35,5831,7,72,5820,7,72
10,80,4,45,5257,6,65,5244,6,65
10,80,5,55,4454,5,55,4440,5,55
10,80,6,65,3103,3,38,3078,3,38
10,80,7,75,1083,1,13,952,1,11
10,80,8,85,62,0,0,0,0,0
10,80,9,95,0,0,0,0,0,0
10,120,1,15,7467,6,66,7467,6,66
10,120,2,25,8929,7,79,8924,7,79
10,120,3,35,9215,8,82,9207,8,82
10,120,4,45,9111,8,81,9108,8,81
10,120,5,55,8632,7,76,8625,7,76
10,120,6,65,7950,7,70,7926,7,70
10,120,7,75,6882,6,61,6846,6,61
10,120,8,85,5358,4,47,5336,4,47
10,120,9,95,3392,3,30,3348,2,29
10,160,1,15,10891,6,66,10891,6,66
10,160,2,25,12997,7,79,12996,7,79
10,160,3,35,13674,8,83,13671,8,83
10,160,4,45,13788,8,84,13776,8,84
10,160,5,55,13496,8,82,13480,8,82
10,160,6,65,13116,8,80,13104,8,80
10,160,7,75,12125,7,74,12089,7,73
10,160,8,85,11385,6,69,11352,6,69
10,160,9,95,10521,6,64,10503,6,64
10,200,1,15,13879,6,66,13879,6,66
10,200,2,25,16638,7,79,16638,7,79
10,200,3,35,17799,8,85,17790,8,85
10,200,4,45,18290,8,87,18284,8,87
10,200,5,55,18410,8,88,18395,8,88
10,200,6,65,18021,8,86,17982,8,86
10,200,7,75,17895,8,85,17815,8,85
10,200,8,85,17118,8,82,17096,8,82
10,200,9,95,16372,7,78,16317,7,78
10,240,1,15,17652,6,66,17652,6,66
10,240,2,25,21147,7,79,21146,7,79
10,240,3,35,22428,8,84,22425,8,84
10,240,4,45,22975,8,86,22968,8,86
10,240,5,55,23072,8,87,23070,8,87
10,240,6,65,22737,8,85,22728,8,85
10,240,7,75,21840,8,82,21805,8,82
10,240,8,85,21459,8,80,21440,8,80
10,240,9,95,21148,7,79,21132,7,79
10,280,1,15,17478,6,66,17478,6,66
10,280,2,25,20934,7,79,20932,7,79
10,280,3,35,22439,8,85,22437,8,85
10,280,4,45,23183,8,88,23180,8,88
10,280,5,55,23676,9,90,23645,9,90
10,280,6,65,23661,9,90,23628,9,90
10,280,7,75,23764,9,90,23751,9,90
10,280,8,85,23540,8,89,23496,8,89
10,280,9,95,23122,8,88,23076,8,87
10,320,1,15,21461,6,66,21461,6,66
10,320,2,25,25705,7,79,25704,7,79
10,320,3,35,27536,8,85,27534,8,85
10,320,4,45,28463,8,88,28460,8,88
10,320,5,55,28957,8,89,28950,8,89
10,320,6,65,28986,9,90,28974,8,89
10,320,7,75,28862,8,89,28847,8,89
10,320,8,85,28946,8,89,28936,8,89
10,320,9,95,28579,8,88,28557,8,88
10,360,1,15,23330,6,66,23330,6,66
10,360,2,25,27996,7,79,27996,7,79
10,360,3,35,29975,8,85,29967,8,85
10,360,4,45,31036,8,88,31028,8,88
10,360,5,55,31664,9,90,31655,9,90
10,360,6,65,32143,9,91,32124,9,91
10,360,7,75,32391,9,92,32368,9,92
10,360,8,85,32556,9,92,32536,9,92
10,360,9,95,32619,9,93,32598,9,93
10,400,1,15,27826,6,66,27826,6,66
10,400,2,25,33359,7,79,33358,7,79
10,400,3,35,35735,8,85,35730,8,85
10,400,4,45,36952,8,88,36948,8,88
10,400,5,55,37820,9,90,37815,9,90
10,400,6,65,38347,9,91,38340,9,91
10,400,7,75,38733,9,92,38724,9,92
10,400,8,85,39146,9,93,39136,9,93
10,400,9,95,38802,9,92,38790,9,92
10,440,1,15,27302,6,66,27302,6,66
10,440,2,25,32770,7,79,32770,7,79
10,440,3,35,35026,8,85,35025,8,85
10,440,4,45,36340,8,88,36340,8,88
10,440,5,55,37183,9,90,37180,9,90
10,440,6,65,37638,9,91,37632,9,91
10,440,7,75,37946,9,92,37933,9,92
10,440,8,85,37858,9,92,37840,9,92
10,440,9,95,37815,9,92,37809,9,92
10,480,1,15,32981,6,66,32981,6,66
10,480,2,25,39564,7,79,39562,7,79
10,480,3,35,42320,8,85,42318,8,85
10,480,4,45,43906,8,88,43904,8,88
10,480,5,55,44933,9,90,44930,9,90
10,480,6,65,45355,9,91,45348,9,91
10,480,7,75,45582,9,92,45570,9,92
10,480,8,85,45732,9,92,45704,9,92
10,480,9,95,45761,9,92,45747,9,92
10,520,1,15,33701,6,66,33701,6,66
10,520,2,25,40438,7,79,40438,7,79
10,520,3,35,43318,8,85,43317,8,85
10,520,4,45,44903,8,88,44900,8,88
10,520,5,55,45861,9,90,45855,9,90
10,520,6,65,46595,9,92,46590,9,92
10,520,7,75,47043,9,93,47040,9,93
10,520,8,85,47146,9,93,47112,9,93
10,520,9,95,47258,9,93,47241,9,93
10,560,1,15,37883,6,66,37883,6,66
10,560,2,25,45448,7,79,45448,7,79
10,560,3,35,48653,8,85,48651,8,85
10,560,4,45,50452,8,88,50448,8,88
10,560,5,55,51596,9,90,51590,9,90
10,560,6,65,52307,9,92,52296,9,92
10,560,7,75,52874,9,93,52864,9,93
10,560,8,85,53283,9,93,53272,9,93
10,560,9,95,53560,9,94,53541,9,94
10,600,1,15,38804,6,66,38804,6,66
10,600,2,25,46546,7,79,46546,7,79
10,600,3,35,49886,8,85,49884,8,85
10,600,4,45,51709,8,88,51704,8,88
10,600,5,55,52783,9,90,52780,9,90
10,600,6,65,53658,9,92,53652,9,92
10,600,7,75,54189,9,93,54180,9,93
10,600,8,85,54660,9,93,54648,9,93
10,600,9,95,54892,9,94,54882,9,94
10,640,1,15,43875,6,66,43875,6,66
10,640,2,25,52655,7,79,52654,7,79
10,640,3,35,56405,8,85,56403,8,85
10,640,4,45,58486,8,88,58484,8,88
10,640,5,55,59724,9,90,59700,9,90
10,640,6,65,60616,9,92,60612,9,92
10,640,7,75,61230,9,93,61222,9,93
10,640,8,85,61638,9,93,61616,9,93
10,640,9,95,62047,9,94,62010,9,94
10,680,1,15,44561,6,66,44561,6,66
10,680,2,25,53461,7,79,53460,7,79
10,680,3,35,57275,8,85,57273,8,85
10,680,4,45,59400,8,88,59400,8,88
10,680,5,55,60678,9,90,60675,9,90
10,680,6,65,61631,9,92,61626,9,92
10,680,7,75,62282,9,93,62279,9,93
10,680,8,85,62692,9,93,62688,9,93
10,680,9,95,63025,9,94,63018,9,94
10,720,1,15,48753,6,66,48753,6,66
10,720,2,25,58497,7,79,58496,7,79
10,720,3,35,62665,8,85,62664,8,85
10,720,4,45,64943,8,88,64940,8,88
10,720,5,55,66439,9,90,66435,9,90
10,720,6,65,67453,9,92,67452,9,92
10,720,7,75,68207,9,93,68201,9,93
10,720,8,85,68724,9,93,68712,9,93
10,720,9,95,69019,9,94,69003,9,94
10,760,1,15,52190,6,66,52190,6,66
10,760,2,25,62621,7,79,62620,7,79
10,760,3,35,67066,8,85,67065,8,85
10,760,4,45,69531,8,88,69520,8,88
10,760,5,55,71083,9,90,71080,9,90
10,760,6,65,72143,9,92,72138,9,92
10,760,7,75,73014,9,93,73010,9,93
10,760,8,85,73570,9,93,73568,9,93
10,760,9,95,73955,9,94,73944,9,94
12,48,1,18,1707,4,58,1707,4,58
12,48,2,30,1502,4,51,1502,4,51
12,48,3,42,809,2,27,783,2,26
12,48,4,54,0,0,0,0,0,0
12,48,5,66,0,0,0,0,0,0
12,48,6,78,0,0,0,0,0,0
12,48,7,90,0,0,0,0,0,0
12,48,8,102,0,0,0,0,0,0
12,48,9,114,0,0,0,0,0,0
12,96,1,18,5643,5,66,5643,5,66
12,96,2,30,6325,6,74,6324,6,74
12,96,3,42,5989,5,70,5976,5,70
12,96,4,54,5427,5,63,5412,5,63
12,96,5,66,4192,4,49,4160,4,48
12,96,6,78,2468,2,29,2400,2,28
12,96,7,90,780,0,9,742,0,8
12,96,8,102,30,0,0,0,0,0
12,96,9,114,0,0,0,0,0,0
12,144,1,18,7436,5,66,7436,5,66
12,144,2,30,8787,6,78,8786,6,78
12,144,3,42,9000,6,80,9000,6,80
12,144,4,54,8604,6,76,8600,6,76
12,144,5,66,7786,5,69,7780,5,69
12,144,6,78,6725,5,60,6714,4,59
12,144,7,90,5659,4,50,5649,4,50
12,144,8,102,4542,3,40,4528,3,40
12,144,9,114,3141,2,28,3105,2,27
12,192,1,18,11034,5,66,11034,5,66
12,192,2,30,13189,6,79,13184,6,79
12,192,3,42,14006,7,84,13992,7,84
12,192,4,54,14547,7,87,14532,7,87
12,192,5,66,14446,7,87,14435,7,86
12,192,6,78,13959,7,84,13926,6,83
12,192,7,90,12927,6,77,12908,6,77
12,192,8,102,12020,6,72,11992,6,72
12,192,9,114,11342,5,68,11313,5,68
12,240,1,18,11786,5,66,11786,5,66
12,240,2,30,14120,6,79,14120,6,79
12,240,3,42,15068,7,85,15066,7,85
12,240,4,54,15466,7,87,15464,7,87
12,240,5,66,15651,7,88,15645,7,88
12,240,6,78,15421,7,87,15414,7,87
12,240,7,90,15108,7,85,15099,7,85
12,240,8,102,14477,6,81,14456,6,81
12,240,9,114,13495,6,76,13473,6,76
12,288,1,18,15012,5,66,15012,5,66
12,288,2,30,17968,6,79,17964,6,79
12,288,3,42,19238,7,85,19236,7,85
12,288,4,54,19830,7,88,19824,7,87
12,288,5,66,20105,7,89,20100,7,89
12,288,6,78,20064,7,89,20046,7,88
12,288,7,90,19802,7,87,19796,7,87
12,288,8,102,19476,7,86,19464,7,86
12,288,9,114,19084,7,84,19080,7,84
12,336,1,18,17945,5,66,17945,5,66
12,336,2,30,21533,6,79,21532,6,79
12,336,3,42,23021,7,85,23019,7,85
12,336,4,54,23852,7,88,23852,7,88
12,336,5,66,24219,7,89,24215,7,89
12,336,6,78,24284,7,90,24282,7,90
12,336,7,90,24019,7,89,24010,7,89
12,336,8,102,23373,7,86,23360,7,86
12,336,9,114,22788,7,84,22770,7,84
12,384,1,18,22372,5,66,22372,5,66
12,384,2,30,26844,6,79,26844,6,79
12,384,3,42,28728,7,85,28728,7,85
12,384,4,54,29752,7,88,29752,7,88
12,384,5,66,30335,7,90,30330,7,90
12,384,6,78,30781,7,91,30780,7,91
12,384,7,90,30581,7,91,30576,7,91
12,384,8,102,30316,7,90,30312,7,90
12,384,9,114,29785,7,88,29754,7,88
12,432,1,18,26288,5,66,26288,5,66
12,432,2,30,31540,6,79,31540,6,79
12,432,3,42,33780,7,85,33780,7,85
12,432,4,54,34973,7,88,34972,7,88
12,432,5,66,35721,7,90,35720,7,90
12,432,6,78,36078,7,91,36072,7,91
12,432,7,90,36312,7,92,36288,7,92
12,432,8,102,36394,7,92,36384,7,92
12,432,9,114,36463,7,92,36441,7,92
12,480,1,18,26932,5,66,26932,5,66
12,480,2,30,32299,6,79,32298,6,79
12,480,3,42,34597,7,85,34596,7,85
12,480,4,54,35838,7,88,35836,7,88
12,480,5,66,36612,7,90,36610,7,90
12,480,6,78,37067,7,91,37056,7,91
12,480,7,90,37339,7,92,37331,7,92
12,480,8,102,37387,7,92,37368,7,92
12,480,9,114,37393,7,92,37368,7,92
12,528,1,18,30163,5,66,30163,5,66
12,528,2,30,36174,6,79,36172,6,79
12,528,3,42,38738,7,85,38736,7,85
12,528,4,54,40186,7,88,40180,7,88
12,528,5,66,40975,7,90,40965,7,90
12,528,6,78,41585,7,91,41574,7,91
12,528,7,90,41829,7,92,41811,7,92
12,528,8,102,42042,7,92,42008,7,92
12,528,9,114,42019,7,92,42003,7,92
12,576,1,18,33008,5,66,33008,5,66
12,576,2,30,39592,6,79,39592,6,79
12,576,3,42,42389,7,85,42387,7,85
12,576,4,54,43908,7,88,43908,7,88
12,576,5,66,44740,7,90,44730,7,90
12,576,6,78,45244,7,91,45234,7,91
12,576,7,90,45539,7,91,45535,7,91
12,576,8,102,45713,7,92,45696,7,92
12,576,9,114,45730,7,92,45720,7,92
12,624,1,18,33152,5,66,33152,5,66
12,624,2,30,39746,6,79,39746,6,79
12,624,3,42,42572,7,85,42570,7,85
12,624,4,54,44082,7,88,44080,7,88
12,624,5,66,45100,7,90,45095,7,90
12,624,6,78,45822,7,92,45804,7,92
12,624,7,90,46225,7,92,46200,7,92
12,624,8,102,46441,7,93,46416,7,93
12,624,9,114,46481,7,93,46467,7,93
12,672,1,18,35406,5,66,35406,5,66
12,672,2,30,42480,6,79,42480,6,79
12,672,3,42,45481,7,85,45480,7,85
12,672,4,54,47140,7,88,47140,7,88
12,672,5,66,48208,7,90,48205,7,90
12,672,6,78,48961,7,92,48954,7,92
12,672,7,90,49481,7,93,49469,7,93
12,672,8,102,49653,7,93,49648,7,93
12,672,9,114,49990,7,94,49986,7,94
12,720,1,18,39937,5,66,39937,5,66
12,720,2,30,47923,6,79,47922,6,79
12,720,3,42,51312,7,85,51312,7,85
12,720,4,54,53211,7,88,53208,7,88
12,720,5,66,54324,7,90,54320,7,90
12,720,6,78,55235,7,92,55230,7,92
12,720,7,90,55851,7,93,55846,7,93
12,720,8,102,56301,7,93,56296,7,93
12,720,9,114,56552,7,94,56547,7,94
12,768,1,18,42856,5,66,42856,5,66
12,768,2,30,51424,6,79,51424,6,79
12,768,3,42,55070,7,85,55068,7,85
12,768,4,54,57124,7,88,57124,7,88
12,768,5,66,58390,7,90,58390,7,90
12,768,6,78,59301,7,92,59298,7,92
12,768,7,90,59919,7,93,59913,7,93
12,768,8,102,60268,7,93,60256,7,93
12,768,9,114,60651,7,94,60633,7,94
12,816,1,18,45708,5,66,45708,5,66
12,816,2,30,54848,6,79,54848,6,79
12,816,3,42,58730,7,85,58728,7,85
12,816,4,54,60903,7,88,60900,7,88
12,816,5,66,62267,7,90,62260,7,90
12,816,6,78,63120,7,92,63114,7,92
12,816,7,90,63910,7,93,63903,7,93
12,816,8,102,64429,7,93,64424,7,93
12,816,9,114,64807,7,94,64800,7,94
12,864,1,18,48498,5,66,48498,5,66
12,864,2,30,58186,6,79,58186,6,79
12,864,3,42,62325,7,85,62325,7,85
12,864,4,54,64603,7,88,64600,7,88
12,864,5,66,66089,7,90,66085,7,90
12,864,6,78,67108,7,92,67104,7,92
12,864,7,90,67774,7,93,67767,7,93
12,864,8,102,68286,7,93,68280,7,93
12,864,9,114,68790,7,94,68778,7,94
12,912,1,18,49889,5,66,49889,5,66
12,912,2,30,59860,6,79,59860,6,79
12,912,3,42,64113,7,85,64113,7,85
12,912,4,54,66433,7,88,66432,7,88
12,912,5,66,67900,7,90,67895,7,90
12,912,6,78,68989,7,92,68988,7,92
12,912,7,90,69776,7,93,69776,7,93
12,912,8,102,70241,7,93,70232,7,93
12,912,9,114,70667,7,94,70659,7,94
14,56,1,21,2283,4,57,2283,4,57
14,56,2,35,2016,3,51,2010,3,51
14,56,3,49,1010,1,25,990,1,25
14,56,4,63,0,0,0,0,0,0
14,56,5,77,0,0,0,0,0,0
14,56,6,91,0,0,0,0,0,0
14,56,7,105,0,0,0,0,0,0
14,56,8,119,0,0,0,0,0,0
14,56,9,133,0,0,0,0,0,0
14,112,1,21,5136,4,66,5136,4,66
14,112,2,35,6103,5,78,6102,5,78
14,112,3,49,6130,5,79,6126,5,79
14,112,4,63,5490,5,70,5484,5,70
14,112,5,77,4139,3,53,4125,3,53
14,112,6,91,2430,2,31,2406,2,31
14,112,7,105,713,0,9,609,0,7
14,112,8,119,1,0,0,0,0,0
14,112,9,133,0,0,0,0,0,0
14,168,1,21,7786,4,66,7786,4,66
14,168,2,35,9264,5,79,9264,5,79
14,168,3,49,9199,5,78,9195,5,78
14,168,4,63,8726,5,74,8720,5,74
14,168,5,77,8295,5,70,8280,5,70
14,168,6,91,7277,4,62,7272,4,62
14,168,7,105,6239,3,53,6209,3,53
14,168,8,119,5263,3,45,5248,3,44
14,168,9,133,4014,2,34,3978,2,34
14,224,1,21,10275,4,66,10275,4,66
14,224,2,35,12207,5,79,12206,5,79
14,224,3,49,13096,6,84,13089,6,84
14,224,4,63,13082,6,84,13076,6,84
14,224,5,77,12792,5,82,12775,5,82
14,224,6,91,12699,5,82,12678,5,82
14,224,7,105,11830,5,76,11795,5,76
14,224,8,119,10971,5,71,10928,5,70
14,224,9,133,10179,4,65,10125,4,65
14,280,1,21,14283,4,66,14283,4,66
14,280,2,35,17110,5,79,17110,5,79
14,280,3,49,18304,6,85,18303,6,85
14,280,4,63,18703,6,87,18696,6,87
14,280,5,77,18750,6,87,18735,6,87
14,280,6,91,18329,6,85,18306,6,85
14,280,7,105,17959,5,83,17948,5,83
14,280,8,119,17220,5,80,17208,5,80
14,280,9,133,16449,5,76,16425,5,76
14,336,1,21,17845,4,66,17845,4,66
14,336,2,35,21390,5,79,21388,5,79
14,336,3,49,22863,6,85,22863,6,85
14,336,4,63,23624,6,88,23620,6,88
14,336,5,77,24153,6,90,24145,6,90
14,336,6,91,24127,6,90,24108,6,90
14,336,7,105,24134,6,90,24115,6,90
14,336,8,119,23895,6,89,23864,6,89
14,336,9,133,23488,6,87,23472,6,87
14,392,1,21,18707,4,66,18707,4,66
14,392,2,35,22429,5,79,22428,5,79
14,392,3,49,23999,6,85,23997,6,85
14,392,4,63,24859,6,88,24856,6,88
14,392,5,77,25283,6,90,25280,6,90
14,392,6,91,25268,6,90,25260,6,89
14,392,7,105,25262,6,90,25256,6,89
14,392,8,119,24717,6,88,24704,6,88
14,392,9,133,24503,6,87,24498,6,87
14,448,1,21,22865,4,66,22865,4,66
14,448,2,35,27400,5,79,27400,5,79
14,448,3,49,29370,6,85,29370,6,85
14,448,4,63,30410,6,88,30408,6,88
14,448,5,77,30920,6,90,30915,6,90
14,448,6,91,31024,6,90,31020,6,90
14,448,7,105,31019,6,90,31010,6,90
14,448,8,119,30650,6,89,30640,6,89
14,448,9,133,30308,6,88,30303,6,88
14,504,1,21,24172,4,66,24172,4,66
14,504,2,35,28991,5,79,28990,5,79
14,504,3,49,31051,6,85,31050,6,85
14,504,4,63,32176,6,88,32172,6,88
14,504,5,77,32868,6,90,32865,6,90
14,504,6,91,33227,6,91,33222,6,91
14,504,7,105,33406,6,92,33376,6,92
14,504,8,119,33286,6,91,33256,6,91
14,504,9,133,33215,6,91,33165,6,91
14,560,1,21,26067,4,66,26067,4,66
14,560,2,35,31272,5,79,31272,5,79
14,560,3,49,33472,6,85,33471,6,85
14,560,4,63,34663,6,88,34660,6,88
14,560,5,77,35491,6,90,35490,6,90
14,560,6,91,36032,6,92,36030,6,92
14,560,7,105,36166,6,92,36162,6,92
14,560,8,119,36089,6,92,36080,6,92
14,560,9,133,36068,6,92,36054,6,92
14,616,1,21,27969,4,66,27969,4,66
14,616,2,35,33556,5,79,33556,5,79
14,616,3,49,35922,6,85,35922,6,85
14,616,4,63,37201,6,88,37196,6,88
14,616,5,77,38101,6,90,38100,6,90
14,616,6,91,38617,6,92,38610,6,92
14,616,7,105,38922,6,92,38913,6,92
14,616,8,119,39095,6,93,39088,6,93
14,616,9,133,39008,6,92,38997,6,92
14,672,1,21,29619,4,66,29619,4,66
14,672,2,35,35540,5,79,35540,5,79
14,672,3,49,38046,6,85,38043,6,85
14,672,4,63,39456,6,88,39452,6,88
14,672,5,77,40240,6,90,40240,6,90
14,672,6,91,40875,6,91,40872,6,91
14,672,7,105,41325,6,92,41321,6,92
14,672,8,119,41549,6,93,41544,6,93
14,672,9,133,41766,6,93,41751,6,93
14,728,1,21,34905,4,66,34905,4,66
14,728,2,35,41865,5,79,41864,5,79
14,728,3,49,44835,6,85,44835,6,85
14,728,4,63,46471,6,88,46468,6,88
14,728,5,77,47429,6,90,47415,6,90
14,728,6,91,48115,6,91,48108,6,91
14,728,7,105,48503,6,92,48496,6,92
14,728,8,119,48743,6,93,48720,6,93
14,728,9,133,48741,6,93,48726,6,93
14,784,1,21,40555,4,66,40555,4,66
14,784,2,35,48650,5,79,48650,5,79
14,784,3,49,52112,6,85,52110,6,85
14,784,4,63,53967,6,88,53964,6,88
14,784,5,77,55203,6,90,55195,6,90
14,784,6,91,55879,6,91,55872,6,91
14,784,7,105,56318,6,92,56308,6,92
14,784,8,119,56882,6,93,56880,6,93
14,784,9,133,57023,6,93,57015,6,93
14,840,1,21,41058,4,66,41058,4,66
14,840,2,35,49249,5,79,49248,5,79
14,840,3,49,52788,6,85,52788,6,85
14,840,4,63,54681,6,88,54680,6,88
14,840,5,77,55846,6,90,55830,6,90
14,840,6,91,56737,6,92,56736,6,92
14,840,7,105,57369,6,93,57358,6,93
14,840,8,119,57727,6,93,57720,6,93
14,840,9,133,58023,6,94,57987,6,94
14,896,1,21,43869,4,66,43869,4,66
14,896,2,35,52634,5,79,52634,5,79
14,896,3,49,56390,6,85,56388,6,85
14,896,4,63,58446,6,88,58444,6,88
14,896,5,77,59727,6,90,59725,6,90
14,896,6,91,60690,6,92,60690,6,92
14,896,7,105,61327,6,93,61327,6,93
14,896,8,119,61694,6,93,61688,6,93
14,896,9,133,62170,6,94,62163,6,94
14,952,1,21,46618,4,66,46618,4,66
14,952,2,35,55934,5,79,55934,5,79
14,952,3,49,59904,6,85,59904,6,85
14,952,4,63,62112,6,88,62112,6,88
14,952,5,77,63487,6,90,63485,6,90
14,952,6,91,64398,6,92,64398,6,92
14,952,7,105,65075,6,93,65065,6,93
14,952,8,119,65594,6,93,65584,6,93
14,952,9,133,65986,6,94,65979,6,94
14,1008,1,21,50005,4,66,50005,4,66
14,1008,2,35,60005,5,79,60004,5,79
14,1008,3,49,64281,6,85,64281,6,85
14,1008,4,63,66644,6,88,66644,6,88
14,1008,5,77,68111,6,90,68105,6,90
14,1008,6,91,69179,6,92,69174,6,92
14,1008,7,105,69915,6,93,69909,6,93
14,1008,8,119,70480,6,93,70480,6,93
14,1008,9,133,70870,6,94,70866,6,94
14,1064,1,21,51168,4,66,51168,4,66
14,1064,2,35,61395,5,79,61394,5,79
14,1064,3,49,65751,6,85,65751,6,85
14,1064,4,63,68172,6,88,68172,6,88
14,1064,5,77,69678,6,90,69675,6,90
14,1064,6,91,70743,6,92,70740,6,92
14,1064,7,105,71519,6,93,71512,6,93
14,1064,8,119,72146,6,93,72136,6,93
14,1064,9,133,72542,6,94,72531,6,94
16,64,1,24,2159,3,59,2159,3,59
16,64,2,40,1944,3,53,1916,3,52
16,64,3,56,858,1,23,843,1,23
16,64,4,72,0,0,0,0,0,0
16,64,5,88,0,0,0,0,0,0
16,64,6,104,0,0,0,0,0,0
16,64,7,120,0,0,0,0,0,0
16,64,8,136,0,0,0,0,0,0
16,64,9,152,0,0,0,0,0,0
16,128,1,24,5760,4,66,5760,4,66
16,128,2,40,6654,4,76,6652,4,76
16,128,3,56,6569,4,75,6555,4,75
16,128,4,72,6101,4,70,6092,4,70
16,128,5,88,4721,3,54,4715,3,54
16,128,6,104,3187,2,36,3144,2,36
16,128,7,120,1235,0,14,1141,0,13
16,128,8,136,0,0,0,0,0,0
16,128,9,152,0,0,0,0,0,0
16,192,1,24,7770,4,66,7770,4,66
16,192,2,40,9213,4,78,9212,4,78
16,192,3,56,9659,5,82,9639,5,82
16,192,4,72,9694,5,82,9688,5,82
16,192,5,88,9238,4,78,9235,4,78
16,192,6,104,8162,4,69,8136,4,69
16,192,7,120,6901,3,58,6804,3,58
16,192,8,136,5758,3,49,5744,3,49
16,192,9,152,4541,2,38,4509,2,38
16,256,1,24,11248,4,66,11248,4,66
16,256,2,40,13440,4,79,13434,4,79
16,256,3,56,14296,5,84,14292,5,84
16,256,4,72,14423,5,85,14420,5,85
16,256,5,88,13849,5,81,13835,5,81
16,256,6,104,13170,4,77,13164,4,77
16,256,7,120,12483,4,73,12460,4,73
16,256,8,136,11529,4,68,11512,4,68
16,256,9,152,10210,3,60,10152,3,60
16,320,1,24,13580,4,66,13580,4,66
16,320,2,40,16255,4,79,16254,4,79
16,320,3,56,17262,5,84,17259,5,84
16,320,4,72,17841,5,87,17832,5,87
16,320,5,88,18117,5,88,18110,5,88
16,320,6,104,18027,5,88,18018,5,88
16,320,7,120,17540,5,86,17528,5,86
16,320,8,136,17004,5,83,16984,5,83
16,320,9,152,16014,4,78,15966,4,78
16,384,1,24,16133,4,66,16133,4,66
16,384,2,40,19339,4,79,19338,4,79
16,384,3,56,20668,5,85,20667,5,85
16,384,4,72,21343,5,88,21340,5,88
16,384,5,88,21724,5,89,21720,5,89
16,384,6,104,21739,5,89,21732,5,89
16,384,7,120,21409,5,88,21399,5,88
16,384,8,136,20552,5,84,20536,5,84
16,384,9,152,20102,5,82,20070,5,82
16,448,1,24,18649,4,66,18649,4,66
16,448,2,40,22372,4,79,22372,4,79
16,448,3,56,23974,5,85,23973,5,85
16,448,4,72,24803,5,88,24796,5,88
16,448,5,88,25263,5,90,25260,5,90
16,448,6,104,25253,5,90,25248,5,90
16,448,7,120,25133,5,89,25123,5,89
16,448,8,136,24807,5,88,24800,5,88
16,448,9,152,24620,5,87,24615,5,87
16,512,1,24,20694,4,66,20694,4,66
16,512,2,40,24818,4,79,24818,4,79
16,512,3,56,26571,5,85,26571,5,85
16,512,4,72,27515,5,88,27512,5,88
16,512,5,88,28024,5,90,28020,5,90
